Company,Company_ID,Year,Total equity,Total assets,Receivables,BookLev(Debt_ratio),Mkt(Debt_ratio),Profitability ratio,Size (ln_total assets),Tangible_ratio (Fixed Asset ratio),Effective tax rate,Liquidity ratio,Asset_turn over,Change in Receivables,Current Asset,PPE,Total liabilities,Current Liabilities,Cashflow from operations,operating expenses,Revenue,Change in Revenue,Gross Profit,Operating Profit,Profit before tax,Net income,Auditor,Audit fee,Audit days,TAC,Rule of law,Financial sector rating,Institutional quality,Macroeconomic Mgt.,Accountability and corruption,Profit Tax
CWG,34,2010,1644548000.0,3020800000,2870514000,0.9200592558262712,0.6282552149557977,0.1591409560381356,21.828787533915456,0.0020143670550847458,0.3445214317773788,2.6620442786933354,3.1129591558076863,,3020800000,6085000,2779315000.0,1134767000,-878016000.0,543920000,970395000,,970173000,480733000,356480000,233665000,Ernst & Young,20000.0,174.0,1111681000,2.5,4.0,3.5,4.0,3.0,32.4
CWG,34,2011,1793151000.0,5331961000,3940775000,0.7172098595619886,0.680779828550656,0.08030703900497396,22.396984924907542,0.008692486685480257,0.01991156056895611,1.953331002353961,5.362699996379246,1070261000.0,3966473000,46348000,3824135000.0,2030620000,115795000.0,593164000,994268000,23873000.0,994268000,428194000,315244000,308967000,Ernst & Young,30000.0,192.0,193172000,3.0,4.0,3.5,4.5,3.0,27.4
CWG,34,2012,3298486000.0,11551035000,6059588000,0.7144423854658911,0.7144423854658911,0.09346210101519041,23.170040880289054,0.11604743644184266,0.0,1.3749953533906272,0.6307848504843475,2118813000.0,9247303000,1340468000,8252549000.0,6725334000,1346304000.0,2665680000,18312163000,17317895000.0,3665482000,1079584000,444064000,444064000,Ernst & Young,166250.0,87.0,-902240000,3.0,4.0,3.5,4.5,3.0,30.1
CWG,34,2013,5275047000.0,13513322000,7121507000,0.6096409898321079,0.6096409898321079,0.07218276897420191,23.326941850623953,0.04805398702110406,0.0,1.4549461147023763,0.6737883865244337,1061919000.0,11888452000,649369000,8238275000.0,8171060000,1253447000.0,3077438000,20055736000,1743573000.0,3759625000,975429000,632099000,632099000,Ernst & Young,177600.0,90.0,-621348000,3.0,4.0,3.5,4.5,3.0,29.8
CWG,34,2014,5254685000.0,13416562000,6828766000,0.6083434042193522,0.6083434042193522,0.012164368189108358,23.319755750870208,0.04062791943271309,-0.6165495606230164,1.4541076764572658,0.9192270594420932,-292741000.0,11868248000,545087000,8161877000.0,8161877000,365742000.0,3037405000,14595482000,-5460254000.0,2915874000,163204000,109018000,176233000,Ernst & Young,177600.0,90.0,-189509000,3.0,4.0,3.5,4.5,3.0,29.8
CWG,34,2015,3312213000.0,10392938000,5844951000,0.6813015722791765,0.6813015722791765,-0.16975344219315078,23.064392373981164,0.045578545739424214,0.0,1.2183345631979776,7.483081783738871,-983815000.0,8626692000,473695000,7080725000.0,7080725000,839038000.0,4174817000,1388858000,-13206624000.0,2153879000,-1764237000,-1876099000,-1876099000,Ernst & Young,177600.0,90.0,-2715137000,3.0,3.5,3.5,4.5,3.0,30.1
CWG,34,2016,3342057000.0,14431275000,6712274000,0.7684156805271883,0.7684156805271883,0.012670744615427257,23.392663563417248,0.027841614826132826,0.0,1.1502380961398722,1.6861288488215842,867323000.0,12755241000,401790000,11089218000.0,11089218000,1125927000.0,2307276000,8558821000,7169963000.0,2092357000,182855000,32087000,32087000,Ernst & Young,177600.0,120.0,-1093840000,3.0,3.5,3.5,4.5,3.0,30.1
CWG,34,2017,1818918000.0,12280780000,6792365000,0.8518890493926281,0.8518890493926281,-0.059906862593418334,23.23130127556354,0.034677194771016176,0.0,1.036861315891951,1.9770626996557585,80091000.0,10847500000,425863000,10461862000.0,10461862000,-725717000.0,2824754000,6211629000,-2347192000.0,2010112000,-735703000,-1535979000,-1535979000,Ernst & Young,177600.0,88.0,-810262000,3.0,3.5,3.5,4.5,3.0,30.1
CWG,34,2018,283681000.0,9969274000,6818379000,0.9715444675309356,0.9715444675309356,-0.13917061563359578,23.022773599813398,0.03822454874848459,-0.03221691636164275,0.9403356406921849,1.6565451091638042,26014000.0,9101267000,381071000,9685593000.0,9678743000,-664198000.0,2906239000,6018112000,-193517000.0,1376869000,-1387430000,-1189251000,-1227565000,Ernst & Young,200000.0,120.0,-563367000,3.0,3.0,3.5,4.5,3.0,30.1
GHACEM Cement,35,2008,13751395000.0,44125317000,238165000,0.6883558706218473,0.6883558862218686,0.1316373545826311,24.510299536310043,0.9507147110127276,0.1245720840136967,0.07326111808925667,2.6817851000300177,238165000.0,2174679000,41950588000,30373921000.0,29683945000,20002851000.0,2393540000,16453711000,16453711000.0,8201570000,5808540000,4733990000,4144267000,Quao Consult,120000.0,155.0,-15858584000,3.5,4.0,3.5,3.5,4.0,17.6
GHACEM Cement,35,2009,142112234000.0,307364397000,6038627000,0.3267214647505189,0.41405420698837503,0.16413210668638373,26.451299841564488,0.4632563217788689,0.045794731428238394,2.9397593067106604,2.3680377125874945,5800462000.0,148316763000,142388500000,100422546000.0,50452009000,101985051000.0,10212583000,129797087000,113343376000.0,60660949000,50448366000,49519037000,47251326000,Deloitte & Touche,620000.0,82.0,-54733725000,3.5,4.0,3.5,3.5,4.0,17.6
GHACEM Cement,35,2010,211509215000.0,402040463000,11378174000,0.46912411898202394,0.47138038509238367,0.25591835516317174,26.71981857472899,0.7099857060904837,-0.05201528269729506,1.297534471684594,1.9847410838532,5339547000.0,116597461000,285442982000,188606878000.0,89860781000,79510200000.0,14759447000,202565698000,72768611000.0,117648981000,102889534000,101334468000,106605409000,Deloitte & Touche,1200000.0,82.0,27095209000,3.5,4.0,3.5,3.5,4.0,17.6
GHACEM Cement,35,2011,294318046000.0,524045921000,3394812000,0.4383735581065614,0.4383735581065614,0.22467928149373,26.98484515292387,0.7343712746883493,-0.06711185443543126,1.0327481554783695,2.170807564553383,-7983362000.0,113970919000,384844271000,229727875000.0,110356933000,104291491000.0,26606284000,241405977000,38840279000.0,143698035000,117742261000,113779556000,121415513000,Deloitte & Touche,1320000.0,88.0,17124022000,3.5,4.0,3.5,4.0,4.0,18.0
GHACEM Cement,35,2012,427605594000.0,639466109000,4990785000,0.33130686993139774,0.331307388031393,0.23160681530348312,27.183899460470272,0.5909057973234982,-0.10744094397981077,1.542603406596377,2.23875045644747,1595973000.0,191869348000,377864231000,211859515000.0,124380218000,130949179000.0,35578995000,285635278000,44229301000.0,179309258000,148104709000,138088716000,152925098000,Deloitte & Touche,1600000.0,109.0,21975919000,3.5,3.5,3.5,3.5,4.0,18.0
GHACEM Cement,35,2013,571562826000.0,821699780000,9120840000,0.30441404523681387,0.30441404523681387,0.24471185449264693,27.4346409341459,0.5501363149932935,-0.051256906232519224,0.9069238949241344,2.21153630607619,4130055000.0,136939020000,452046889000,250136954000.0,150992846000,275953727000.0,55306571000,371551567000,85916289000.0,255658729000,201079677000,200010823000,210262759000,Deloitte & Touche,1600000.0,84.0,-65690968000,4.0,3.5,3.5,3.0,4.0,18.0
GHACEM Cement,35,2014,638543114000.0,963441064000,8462728000,0.3372265955232317,0.3372265955232317,0.19815217363415186,27.59377715427401,0.5467085613033409,0.127795639631668,0.5727229023441551,2.5931429172088656,-658112000.0,117883370000,526721478000,324897950000.0,205829677000,195608439000.0,55584536000,371534117000,-17450000.0,242950541000,190907941000,213039663000,185814123000,Deloitte & Touche,1760000.0,78.0,-9794316000,3.5,3.0,3.5,2.0,3.5,18.0
GHACEM Cement,35,2015,748479000000.0,1124475000000,4252000000,0.3343747081971587,0.3343747081971587,0.172256386313613,27.748337375995487,0.5131434669512439,0.03353176132422348,0.8008336534221047,2.8890844391917065,-4210728000.0,112586000000,577017000000,375996000000.0,140586000000,249235000000.0,67247000000,389215000000,17680883000.0,258797000000,193698000000,220567000000,213171000000,Deloitte & Touche,1910000.0,60.0,-36064000000,4.0,3.0,3.5,3.0,3.5,18.0
GHACEM Cement,35,2016,981367000000.0,1502564000000,11857000000,0.3468717472267404,0.3468717472267404,0.12227765339779204,28.03819409812248,0.37869734666876087,0.016547986623788716,0.4961253222491582,3.52607778395744,7605000000.0,193601000000,569017000000,521197000000.0,390226000000,236064000000.0,69036000000,426129000000,36914000000.0,248000000000,183730000000,374396000000,368200500000,Deloitte & Touche,2150000.0,58.0,132136500000,4.0,3.0,3.5,3.0,3.0,18.0
GHACEM Cement,35,2017,991017000000.0,1611087000000,12340000000,0.3848767943630605,0.3848767943630605,0.1898730484449319,28.107930222389633,0.3413608327793595,0.2558007674929052,1.241056995662236,2.9167125301431667,483000000.0,426869000000,549962000000,620070000000.0,343956000000,297968000000.0,91254000000,552364000000,126235000000.0,393770000000,305902000000,342153000000,254630000000,Deloitte & Touche,3050000.0,79.0,-43338000000,4.0,3.0,3.5,3.5,3.5,18.5
GHACEM Cement,35,2018,1293548000000.0,1721974000000,11046000000,0.24879934307951224,0.24879934307951224,0.19478226732807813,28.174492423097686,0.3112323414871537,-0.22750578115000905,1.5487693101886157,2.7850092430709315,-1294000000.0,441026000000,535934000000,428426000000.0,284759000000,337186000000.0,116386000000,618301000000,65937000000.0,448013000000,335410000000,392223000000,481456000000,Deloitte & Touche,2930000.0,57.0,144270000000,4.0,3.0,3.5,3.5,3.5,17.7
Takoradi Flour Mills,36,2008,23157895000.0,51489692000,6118790000,0.5502428136489921,0.5502424289365055,0.05359800948119868,24.664647469242542,0.30554919613813186,0.030739925273172684,1.0120888680430389,1.7100750225592427,6118790000.0,28293421000,15732634000,28331833000.0,27955471000,7617526000.0,3271788000,30109610000,30109610000.0,6031533000,2759745000,1758137000,1704092000,Deloitte & Touche,275000.0,302.0,-5913434000,4.0,3.0,3.5,3.5,3.5,10.0
Takoradi Flour Mills,36,2009,26749581000.0,54953984000,7838096000,0.5132367291150356,0.5132367291150356,0.1311942187849383,24.729762017442674,0.34504875934017815,-0.0393771254698407,1.0166077741063555,1.3134342827002128,1719306000.0,28200476000,18961804000,28204403000.0,27739780000,13655822000.0,2787500000,41839919000,11730309000.0,9997145000,7209645000,5156801000,5359861000,Deloitte & Touche,288000.0,231.0,-8295961000,2.5,3.5,3.0,4.0,3.0,
Takoradi Flour Mills,36,2010,26489154000.0,59963157000,8560201000,0.5059395054866774,0.5338622825069909,0.10804839711825046,24.8169961605626,0.33154096606354466,0.3152354057536666,1.0952740584415268,1.404441248366363,722105000.0,32529277000,19880243000,30337730000.0,29699669000,6227095000.0,2556816000,42695383000,855464000.0,9035739000,6478923000,5481077777,3753248000,Deloitte & Touche,300000.0,220.0,-2473847000,2.5,3.5,3.0,4.0,3.0,
Takoradi Flour Mills,36,2011,26032991000.0,68786270000,5326781000,0.6400509433059824,0.62841707818708,0.05860772796664218,24.954269998016684,0.283431664487695,0.24943909324681612,1.065244432510961,1.778349209474578,-3233420000.0,41736426000,19496207000,44026717000.0,39180140000,5670978000.0,2910500000,38679844000,-4015539000.0,6941907000,4031407000,1049194000,787484000,Deloitte & Touche,310000.0,136.0,-4883494000,2.5,3.5,3.0,4.0,3.0,
Takoradi Flour Mills,36,2012,22714473000.0,59191842000,3732123000,0.6162566963197394,0.6162566963197394,-0.01396246462477042,24.804049565286466,0.31672383163882617,0.2641439971973813,1.4315771823981476,1.9823137835073947,-1594658000.0,31889255000,18747467000,36477369000.0,22275610000,-4372373000.0,2360838000,29859976000,-8819868000.0,1119443000,-826464000,-4264583000,-3138119000,Deloitte & Touche,387500.0,149.0,1234254000,2.5,3.5,3.0,4.0,3.0,
Takoradi Flour Mills,36,2013,18233825000.0,59800099000,3961715000,0.6950870432505472,0.6950870432505472,-0.055415961769561616,24.81427315342002,0.2901508741649408,0.2066124951084464,1.1198800964333062,2.5910381856870073,229592000.0,33066395000,17351051000,41566274000.0,29526728000,-3593236000.0,3642573000,23079590000,-6780386000.0,350603000,-3313880000,-5647490000,-4480648000,Deloitte & Touche,440000.0,240.0,-887412000,2.5,3.5,3.0,4.5,3.0,
Takoradi Flour Mills,36,2014,14074523000.0,53563743000,5267827000,0.7372378737609879,0.7372378737609879,-0.06008833251253558,24.704138239569566,0.2866381649243594,-5.870112724587092,0.9950366405655684,1.689476677325565,1306112000.0,32810175000,15353413000,39489220000.0,32973836000,-5396756000.0,4256586000,31704340000,8624750000.0,2383301000,-3218556000,-6055112000,-41599302000,Deloitte & Touche,433000.0,322.0,-36202546000,2.5,3.5,2.5,4.5,3.0,21.8
Takoradi Flour Mills,36,2015,-4271000.0,46344429000,3230423000,1.0008689501816928,1.0000920862547433,-0.0445976796909074,24.55936692755962,0.2954397819854464,-0.020985515267651654,0.6296049612376803,1.283991855604007,-2037404000.0,27615605000,13691988000,46384700000.0,43861797000,-3859337000.0,6076496000,36094021000,4389681000.0,3004555000,-2066854000,-13789416000,-14078794000,Deloitte & Touche,442200.0,112.0,-10219457000,2.5,3.5,2.5,4.5,3.0,21.8
Takoradi Flour Mills,36,2016,28794277000.0,76605288000,5648724000,0.624121548893596,0.624121548893596,0.24367491445238088,25.061931945252784,0.2132720524463011,-0.045041338324646914,1.3383559395097497,0.9155527791813558,2418301000.0,54102367000,16337767000,47811011000.0,40424498000,4962170000.0,8183233000,83671078000,47577057000.0,25550506000,18666787000,11588399000,12110356000,Deloitte & Touche,530000.0,86.0,7148186000,2.5,3.5,2.5,3.5,3.0,21.4
Takoradi Flour Mills,36,2017,39488048000.0,128944816000,6233710000,0.6937600965672013,0.6937600965672013,0.14483685020730108,25.582650366837118,0.17033794518734277,0.3404747248070132,1.221726870749296,1.192980323341474,584986000.0,104233766000,21964195000,89456768000.0,85316750000,5683744000.0,9046054000,108086289000,24415211000.0,26937161000,18675961000,19040547000,12557722000,Deloitte & Touche,530000.0,88.0,6873978000,2.5,3.0,2.5,3.0,3.0,20.9
Takoradi Flour Mills,36,2018,36872168000.0,120942220000,8698652000,0.6951257550919769,0.6951257550919769,0.004565940661582035,25.518578747832695,0.2154988142271574,-0.04338463976545631,1.1470595454725192,1.2485539792813631,2464942000.0,92246781000,26062905000,84070052000.0,80420220000,-1447728000.0,10337086000,96865832000,-11220457000.0,8405206000,552215000,-1009620000,-1053422000,PWC,530000.0,88.0,394306000,2.5,2.5,2.5,3.0,3.0,21.0
Despite Salt Ref,37,2008,32627198000.0,58173389000,5402003000,0.43913877872922275,0.43913877872922275,0.5186370008458678,24.786693853443634,0.23645751496444534,0.27462529241615424,1.7955245157906916,0.7211155534546867,5402003000.0,43543599000,13755535000,25546191000.0,24251186000,13817511000.0,3587546000,80671383000,80671383000.0,30881474000,30170872000,30151378000,21871047000,Deloitte & Touche,230000.0,146.0,8053536000,2.5,2.5,2.5,3.0,3.0,21.0
Despite Salt Ref,37,2009,41612797000.0,78708221000,5946265000,0.4712903370030432,0.4712963248950182,0.24886120853881324,25.089013446888792,0.21213043298234374,0.3268165223629714,1.7421402580931111,0.9552465667145397,544262000.0,61042687000,16696409000,37094424000.0,35038905000,8101200000.0,4926533000,82395712000,1724329000.0,20760161000,19587423000,19586932000,13185599000,Deloitte & Touche,241500.0,176.0,5084399000,2.5,2.5,2.5,3.0,3.0,21.0
Despite Salt Ref,37,2010,40895037000.0,62293982000,5958702000,0.34351544584194343,0.34351544584194343,0.2592365342770992,24.855130660963262,0.25271364094207366,0.301360664358312,2.4188032402749067,0.6923053627430984,12437000.0,46551443000,15742539000,21398945000.0,19245651000,9104624000.0,3433524000,89980499000,7584787000.0,18033831000,16148876000,16148876000,11282240000,Deloitte & Touche,260000.0,101.0,2177616000,2.5,3.5,3.5,4.0,3.0,33.2
Despite Salt Ref,37,2011,39491515000.0,69106905000,6989416000,0.42854458610177953,0.42854458610177953,0.1527230744887215,24.9589204903687,0.23882533879935733,0.32618872012091865,2.0232254419255296,0.6488271152441327,1030714000.0,52602425000,16504480000,29615390000.0,25999290000,-5472214000.0,3717580000,106510507000,16530008000.0,13733316000,10554219000,10553872000,7111318000,Deloitte & Touche,265000.0,103.0,12583532000,2.5,4.0,3.5,4.5,3.0,33.2
Despite Salt Ref,37,2012,46269159000.0,82956678000,24749877000,0.4422491339395244,0.4422491339395244,0.1968699735059304,25.14158435667152,0.2157549028180709,0.33892798162393467,1.9794505212748825,0.776253285195967,17760461000.0,64185817000,17898310000,36687519000.0,32426078000,25057605000.0,8996115000,106868054000,357547000.0,23228510000,16331679000,16331679000,10796416000,Deloitte & Touche,320000.0,101.0,-14261189000,2.5,4.0,3.5,4.5,3.0,33.2
Despite Salt Ref,37,2013,53817512000.0,87112182000,38027061000,0.3822045233581682,0.3822045233581682,0.23073141480946946,25.190462573252383,0.30133600602496674,0.3264707803675083,2.0769885455388066,0.8501456576011556,13277184000.0,57280617000,26250037000,33294670000.0,27578687000,1076855000.0,10633037000,102467361000,-4400693000.0,26969898000,20099517000,20099517000,13537612000,Deloitte & Touche,320000.0,118.0,12460757000,2.5,4.0,3.5,4.0,3.0,32.4
Despite Salt Ref,37,2014,58526202000.0,97287804000,42083720000,0.398422005701763,0.398422005701763,0.17712948891312214,25.300939473986126,0.3016484676743243,0.3184456952363957,1.8434380510092525,1.0338363717711052,4056659000.0,63657765000,29346717000,38761602000.0,34532088000,9047869000.0,6512542000,94103677000,-8363684000.0,21734602000,17232539000,17472841000,11908690000,Deloitte & Touche,350000.0,104.0,2860821000,3.0,4.0,3.5,4.5,3.0,27.4
Despite Salt Ref,37,2015,66386057000.0,106671333000,49064149000,0.37765794114525597,0.37765794114525597,0.17610033053585258,25.393018289990206,0.28190057398082763,0.3022933922955444,2.038809742658704,1.0657305026731299,6980429000.0,72412320000,30070710000,40285276000.0,35516958000,10655421000.0,5133393000,100092221000,5988544000.0,22835147000,18784857000,18144955000,12659855000,Deloitte & Touche,350000.0,75.0,2004434000,3.0,4.0,3.5,4.5,3.0,30.1
Despite Salt Ref,37,2016,74584750000.0,175593979000,54628911000,0.575243123797542,0.575243123797542,0.11569187118881792,25.89144022940468,0.1685241439855976,0.316039568151948,1.4917438034447255,1.0488910998126322,5564762000.0,142774425000,29591825000,101009229000.0,95709749000,34548986000.0,5791548000,167409161000,67316940000.0,25484274000,20314796000,20759524000,14198693000,Deloitte & Touche,420000.0,89.0,-20350293000,3.0,4.0,3.5,4.5,3.0,29.8
Despite Salt Ref,37,2017,99207358000.0,196064664000,57822675000,0.49400694660614625,0.49400694660614625,0.2397891952626405,26.001710360133178,0.18154656363780064,0.31084999516152395,1.7158600167623832,0.9896226106963041,3193764000.0,157249111000,35594866000,96857306000.0,91644487000,26455953000.0,5833401000,198120639000,30711478000.0,52651356000,47014188000,54882983000,37822608000,PWC,420000.0,87.0,11366655000,3.0,4.0,3.5,4.5,3.0,29.8
Despite Salt Ref,37,2018,107180126000.0,178523711000,91025731000,0.39963086472026116,0.39963086472026116,0.20158323394924274,25.907987264078248,0.16783832148772665,0.32829059955746287,2.1949093391684245,1.2181829736115337,33203056000.0,144937739000,29963120000,71343585000.0,66033588000,-7751583000.0,6407193000,146549176000,-51571463000.0,41959198000,35987387000,38455530000,25830941000,PWC,420000.0,91.0,33582524000,3.0,3.5,3.5,4.5,3.0,30.1
FIDSON,38,2008,4965948000.0,6963315000,2737290000,0.2868413966623656,0.2868413966623656,0.10006067512384546,22.663921491004633,0.12500913717101697,0.18485919841027093,2.4842467883133246,1.5461509510629723,2737290000.0,4346309000,870478000,1997367000.0,1749548000,1194995000.0,1814675000,4503645000,4503645000.0,2485093000,696754000,526379000,429073000,Ernst & Young,42500.0,121.0,-765922000,3.0,3.5,3.5,4.5,3.0,30.1
FIDSON,38,2009,5095021000.0,5267324000,1687122000,0.3961531510117851,0.2905538363682744,0.09821837426366785,22.38478829064967,0.3614433059367527,0.31131908910560546,14.991700666848518,1.049314133015444,-1050168000.0,2583115000,1903839000,2086667000.0,172303000,1858096000.0,2036873000,5019778000,516133000.0,2745429000,517348000,623036000,429073000,Ernst & Young,57500.0,158.0,-1429023000,3.0,3.5,3.5,4.5,3.0,30.1
FIDSON,38,2010,5230914000.0,5350817000,1850131000,0.49925385226218727,0.3380542194517313,0.11278259002316843,22.400515096475672,0.4019257246136431,0.2745167654702787,23.888843481814465,1.0490722225936437,163009000.0,2864344000,2150631000,2671416000.0,119903000,1165800000.0,2007855000,5100523000,80745000.0,2818980000,603479000,642183000,465893000,Ernst & Young,65000.0,204.0,-699907000,3.0,3.0,3.5,4.5,3.0,30.1
FIDSON,38,2011,5228436000.0,9415064000,1957533000,0.448715696462605,0.4469091325692049,0.05957760881922842,22.965576796695725,0.366179242116676,0.7405537094425568,2.134430987994889,1.3208835816339086,107402000.0,3836962000,3447601000,4224687000.0,1797651000,214264000.0,3574353000,7127853000,2027330000.0,4053438000,560927000,214264000,55590000,Ernst & Young,75000.0,108.0,-158674000,3.5,4.0,3.5,3.5,4.0,17.6
FIDSON,38,2012,5190377000.0,10780936000,1986197000,0.5150295855573208,0.5168541428097759,0.07925629091945263,23.101045226116234,0.4340401427111709,0.6169289734854095,1.8543892738083392,1.5038398290179342,28664000.0,4770498000,4679359000,5552501000.0,2572544000,540080000.0,3274361000,7168939000,41086000.0,4073993000,854457000,540080000,206889000,Ernst & Young,75000.0,181.0,-333191000,3.5,4.0,3.5,3.5,4.0,17.6
FIDSON,38,2013,5245335000.0,12243088000,2344387000,0.5715676469857931,0.5715676469857931,0.11173774132800483,23.22822736979313,0.5753020806515481,0.3790641489476784,1.15934096650921,1.3257188694903421,358190000.0,4769698000,7043474000,6997753000.0,4114146000,1963511000.0,3793108000,9235056000,2066117000.0,5101933000,1368015000,249591000,154980000,Ernst & Young,105000.0,105.0,-1808531000,3.5,4.0,3.5,3.5,4.0,17.6
FIDSON,38,2014,5765281000.0,15772494000,3187471000,0.63447245565603,0.63447245565603,0.09076985542045539,23.481533373800225,0.6841503949850924,0.274441555697441,0.7876783754209239,1.622820637738658,843084000.0,4654412000,10790758000,10007213000.0,5909026000,3002259000.0,4088451000,9719185000,484129000.0,5433589000,1431667000,870812000,631825000,Ernst & Young,105000.0,90.0,-2370434000,3.5,4.0,3.5,4.0,4.0,18.0
FIDSON,38,2015,6323828000.0,16670325000,3779823000,0.6206535865377549,0.6206535865377549,0.09095935442170444,23.536896029619847,0.6899286606589854,0.11176210176376039,0.6938609335251923,2.030302310626544,592352000.0,4611780000,11501335000,10346497000.0,6646548000,2207942000.0,2929806000,8210760000,-1508425000.0,4351864000,1516322000,838039000,744378000,Ernst & Young,115000.0,85.0,-1463564000,3.5,3.5,3.5,3.5,4.0,18.0
FIDSON,38,2016,6593266000.0,16666935000,2420491000,0.6044104089924153,0.6044104089924153,0.26110763616705773,23.536692653576843,0.7323608089909752,0.28622965521748045,0.5959292514450754,2.177253018897773,-1359332000.0,3958702000,12206210000,10073669000.0,6642906000,2059110000.0,3070159000,7655029000,-555731000.0,4055363000,4351864000,443787000,316762000,Ernst & Young,120000.0,82.0,-1742348000,4.0,3.5,3.5,3.0,4.0,18.0
FIDSON,38,2017,7622920000.0,17447718000,2502642000,0.5630993118985531,0.5630993118985531,0.14610076802020758,23.582474703404262,0.7085862460638119,0.3279965689966786,0.6547872669085714,1.2411772765279254,82151000.0,4641618000,12363213000,9824798000.0,7088742000,1710652000.0,2360681000,14057394000,6402365000.0,7155167000,2549125000,1578547000,1060789000,Ernst & Young,120000.0,88.0,-649863000,3.5,3.0,3.5,2.0,3.5,18.0
FIDSON,38,2018,7153781000.0,20483325000,3803982000,0.6507509889141534,0.6507509889141534,0.09997346622191465,23.74287697745544,0.603954973130583,1.6057612810582655,0.7190172443985484,1.2620731621131684,1301340000.0,7575483000,12371006000,13329544000.0,10535885000,1055360000.0,4519685000,16229903000,2172509000.0,6319684000,2047789000,160867000,-97447000,Deloitte & Touche,130000.0,90.0,-1152807000,4.0,3.0,3.5,3.0,3.5,18.0
FIDSON,38,2019,9620308000.0,20364351000,3263707000,0.5275907393267775,0.5275907393267775,0.1106543488668016,23.737051709137308,0.5891120222785395,0.292666233545146,1.5449719644591349,1.4481815728400234,-540275000.0,7147734000,11996884000,10744043000.0,4626449000,-107454000.0,3918795000,14062015000,-2167888000.0,5875557000,2253404000,575666000,407188000,Deloitte & Touche,115000.0,138.0,514642000,4.0,3.0,3.5,3.0,3.0,18.0
AMAJARO COCO PLC,39,2008,3195045000.0,2481337000,415733000,0.28763041860093974,0.1825922487299658,0.03248007022020789,21.632063364757375,0.8246864492811739,0.30573047635912876,7.788380298403557,2.5600376783064984,415733000.0,984498000,2046325000,713708000.0,126406000,19004000.0,203270000,969258000,969258000.0,283864000,80594000,282350000,196027000,AAK Services ( Chartered Accountants),10700.0,90.0,177023000,4.0,3.0,3.5,3.5,3.5,18.5
AMAJARO COCO PLC,39,2009,3481419000.0,2389265000,862281000,0.4571087761298977,0.23879666947482855,0.005178998562319374,21.594251624211605,0.8148104124071629,0.0001963728774402218,6.665115308902708,1.754889863311519,446548000.0,1533783000,1946798000,1092154000.0,230121000,112172000.0,202836000,1361490000,392232000.0,215210000,12374000,259710000,259659000,AAK Services ( Chartered Accountants),12000.0,120.0,147487000,4.0,3.0,3.5,3.5,3.5,17.7
AMAJARO COCO PLC,39,2012,1980639000.0,4389402000,193493000,0.5487679187278813,0.5487679187278813,-0.05543306354715289,22.20245883607607,0.7866702571329762,1.0025592393713976,0.45471520149192973,15.779566452169536,,592011000,3453012000,2408763000.0,1301938000,212847000.0,172499000,278170000,,-253402000,-243318000,-405980000,1039000,AAK Services ( Chartered Accountants),17000.0,130.0,-211808000,4.0,3.0,3.5,3.5,3.5,10.0
AMAJARO COCO PLC,39,2013,1694563000.0,4553277000,300411000,0.6278366108629015,0.6278366108629015,-0.08939034458039781,22.239113030455687,0.7233776903974873,0.8505362211440316,0.4217811134609269,9.256547089030652,106918000.0,879328000,3293739000,2858714000.0,2084797000,-90321000.0,201485000,491898000,213728000.0,-95183000,-407019000,-286076000,-42758000,AAK Services ( Chartered Accountants),17000.0,161.0,47563000,2.5,3.5,3.0,4.0,3.0,
AMAJARO COCO PLC,39,2014,1198604000.0,4421423000,215183000,0.7289099007265308,0.7289099007265308,-0.10064271163378849,22.20972742692398,0.7195491134867666,0.0,0.32500905407480246,17.87025600400941,-85228000.0,831900000,3181431000,3222819000.0,2559621000,-221506000.0,213478000,247418000,-244480000.0,-261409000,-444984000,-577204000,-577204000,AAK Services ( Chartered Accountants),19000.0,90.0,-355698000,2.5,3.5,3.0,4.0,3.0,
AMAJARO COCO PLC,39,2015,1058192000.0,4738510000,538275000,0.7766825436687904,0.7766825436687904,0.018673591487619524,22.278988577244778,0.6430179529008063,0.0,0.47242967261195806,3.462653694439451,323092000.0,1015429000,3046947000,3680318000.0,2149376000,-541644000.0,154206000,1368462000,1121044000.0,-59333000,88485000,-201195000,-201195000,AAK Services ( Chartered Accountants),19000.0,81.0,340449000,2.5,3.5,3.0,4.0,3.0,
AMAJARO COCO PLC,39,2016,1151632000.0,5271732000,259467000,0.7815457993691637,0.7815457993691637,-0.014587615607166676,22.385624798256618,0.736497796170215,0.0,0.3127474654858372,6.162935633094963,-278808000.0,581902000,3882619000,4120100000.0,1860613000,-281811000.0,160705000,855393000,-513069000.0,-58208000,-76902000,-847235000,-847235000,AAK Services ( Chartered Accountants),19000.0,120.0,-565424000,2.5,3.5,3.0,4.0,3.0,
AMAJARO COCO PLC,39,2017,389211000.0,4815357000,119385000,0.9191729709759837,0.9191729709759837,-0.07984849306084679,22.2950760227502,0.7429106502383935,0.0,0.2162680906080873,58.850178431755964,-140082000.0,448795000,3577380000,4426146000.0,2075179000,-472558000.0,189405000,81824000,-773569000.0,-250962000,-384499000,-762421000,-762421000,AAK Services ( Chartered Accountants),19000.0,291.0,-289863000,2.5,3.5,3.0,4.5,3.0,
